	latitude	longitude	depth	depthWater	temperature.in.situ	conductivity	salinity	temperature.Wat.Pot	density	oxygen	nitrate	chlorophyllA	chlorophyllA.Wat.Samples	ang.Scat.Coef.470	opt.Back.Scat.Coef.470	back.Scat.Coef.Part	fCDOM	opt.Beam.Att.Coef.660	beam.Att.Coef.Part	PAR.in.situ	PAR.8days.KdPAR1	moon.Phase.Proportion	sea.Ice.Concentration	sea.Ice.Free.Period	sunshine.Duration	PAR.8days.AMODIS	SSTgradientHorizontaSDL	SSTgradient.AMODIS.8D	phi.sat	fCDOM.AMODIS	chlorophyllA.GSM.GlobColour	NPP.VGPM.8days	TSM.8D	POC.8D	PIC.8D	residence.Time	diffuse.Att.Coef.490	part.Back.Scat.Coef.443	CDM.absorption.coef.443	depth.Euph.layer	MDL.Temp	MDL.sigmatheta	DCM	depth.Max.Brunt.Vaisala.Freq	depth.Max.O2	depth.Min.O2	depth.Nitracline	NO2	PO4	NO3.NO2	SiOH4	flux1km24h	flux2km24h
S24SUR	42.4558596153846	17.9387173076923	5	6.449	18.478025	50.027647	38.100813	18.476613	27.52235	217.327125	NA	0.0531	0.16743	0.000271	0.001873	0.003557	1.465	0.142909	0.128302	NA	7.62252763461538	0.2	0	365	575	17.3447884615385	0.52321	16.51419475	0.5216056948	NA	0.439007237553596	NA	0.406490804197696	108.07884157621	0.000259728529831941	1.25	0.0742963076923077	0.00303098329459317	0.0512930418078143	48.5742969512939	10	12	36	47	31	178	NA	0.01	0.01	0.1	2.18	0.835811888888889	0.835811888888889
S24ZZZ	42.455764	17.937332	98.3333333333333	95.223705	15.10925136	46.87708244	38.515448	15.09454492	28.65475496	208.56415	NA	0.018372	0.06431516	0.000183	0.00126552	0.00296444	1.7496	0.06697924	0.05237244	NA	0.2906352	0.2	0	365	575	17.3182356	0.52321	16.51419475	0.5216056948	NA	0.439007237553596	NA	0.40910880446434	108.010906066895	0.000253336171736009	1.25	0.07539536	0.00305281603243202	0.0507063852995634	48.5742969512939	10	12	36	47	31	178	NA	NA	NA	NA	NA	NA	0.835811888888889
S25DCM	39.3986627659574	19.3991670212766	50	50.212667	15.181967	46.930593	38.489083	15.174067	28.626442	229.908917	NA	0.0612	0.186717	8.2e-05	0.000561	0.00226	1.845	0.059185	0.044578	NA	0.10434	0.37	0	365	587	19.19665	2.01927659574468	18.7818426409574	0.6475550656	NA	0.236705865314667	481.038	0.268362508967836	72.4005394793571	0.000132013115170535	0	0.055318	0.00111068373278497	0.0343461083050104	62.1192870850259	30.2127659574468	31.1063829787234	47.531914893617	43.7872340425532	38.6808510638298	719.787234042553	NA	0.07	0.07	0.2	1.82	0.190244777777778	0.135941972222222
S25SUR	39.3720134615385	19.3913028846154	5	6.135333	18.319192	49.946974	38.185333	18.318308	27.633617	217.809833	NA	0.0372	0.131391	0.000103	0.000711	0.002397	1.465	0.086187	0.07158	NA	10.1707630769231	0.37	0	365	587.105769230769	19.1725060576923	2.01408076923077	18.7463398461538	0.6475550656	NA	0.212954458135825	481.038	0.270684560331015	66.6199857271635	9.03655425715373e-05	0	0.0547628173076923	0.000877600319654448	0.0339649949545184	64.5527585102962	30	30.1923076923077	52.6538461538462	41.5769230769231	37.3846153846154	291.5	NA	0	0.01	0	1.05	0.0846035878136201	0.0846035878136201
S25ZZZ	39.3842235294118	19.4016176470588	161.764705882353	171.241735294118	14.9826720588235	46.9705086764706	38.6693642941176	14.9575132941176	28.811082	198.537602882353	NA	0.0158117647058824	0.0584713529411765	5.46470588235294e-05	0.000373852941176471	0.00207497058823529	1.72626235294118	0.0367869411764706	0.0221799411764706	NA	0.5175166	0.37	0	365	587.264705882353	19.1507662941176	2.01608823529412	18.7826124625	0.6475550656	NA	0.226018415654407	NA	0.269335578688804	69.3472760144402	0.000109826077759328	0	0.0546967647058824	0.00098096077272203	0.0339660000823	63.0173334794886	30.2352941176471	31.0588235294118	48	43.5882352941176	38.5294117647059	676.941176470588	NA	NA	NA	NA	NA	0.164752980676328	0.15419897008547
S26DCM	38.3966	20.2003	60	60.12275	16.49045	48.328592	38.478763	16.48045	28.3113	233.91075	NA	0.0615	0.187763	0.000109	0.000744	0.002438	1.66375	0.061854	0.047247	NA	0.040793	0.46	0	365	591	21.447762	0.3449	19.09790425	0.4896900072	NA	0.228639461100101	NA	0.243204370141029	71.8700904846191	9.28655026655179e-05	0	0.050955	0.0011159093992319	0.032358787022531	63.27001953125	47	46	58	57	56	475	NA	NA	NA	NA	NA	0.0944013333333333	0.0944013333333333
S26SUR	38.4566865384615	20.1781211538462	5	6.3775	19.1055	51.008987	38.360675	19.104512	27.564912	213.708375	NA	0.0294	0.111017	0.000137	0.000944	0.00263	1.3825	0.086391	0.071784	NA	11.2971176923077	0.466153846153846	0	365	595.192307692308	21.5467100769231	0.438396153846154	19.1227889759615	0.4896900072	NA	0.225006757304072	NA	0.24161235959484	66.8301669634305	7.23502869452484e-05	0	0.0478008461538462	0.00099686778636309	0.0305144466782132	62.8505830031175	48.3846153846154	47.3846153846154	55.9230769230769	61.1538461538462	58.7692307692308	286.692307692308	NA	0.01	0.01	0	1.03	0.203631466666667	0.203631466666667
S26ZZZ	38.4081227272727	20.1976818181818	160.588235294118	161.356727272727	16.0838521363636	48.0535604090909	38.6014056363636	16.0579694090909	28.4769113636364	204.688090909091	NA	0.0183	0.0704955454545454	6.68181818181818e-05	0.000457	0.00215463636363636	1.64482954545455	0.0457990909090909	0.0311922727272727	NA	0.8613026	0.46	0	365	590.909090909091	21.4672517727273	0.351038636363636	19.09539475	0.4896900072	NA	0.226963071999224	NA	0.24263146282597	70.6915418451482	8.7425504799202e-05	0	0.0503337272727273	0.00107776213289154	0.0318062197078358	63.2710689197887	47.0909090909091	46.0909090909091	57.8636363636364	57.2727272727273	56.1818181818182	462.636363636364	NA	NA	NA	NA	NA	0.0944013333333333	0.113906714285714
S27DCM	33.9258	32.9112	100	99.91665	17.63794	50.458646	39.238315	17.62048	28.617915	213.61805	0.388379	0.0366	0.129691	1.6e-05	3e-04	0.001997	1.540375	0.037351	0.021226	NA	0.011297	0.93	0	365	601	17.494942	0.36588	20.768783125	1.595805163	NA	NA	NA	0.0746372491121292	NA	NA	10.027778	NA	NA	NA	NA	51	51	90	68	61	897	566	NA	NA	NA	NA	0.300817666666667	0.300817666666667
S27SUR	33.9258	32.9112	5	6.45615	21.32115	54.842191	39.491495	21.320015	27.828165	205.995	1.109423	0.01224	0.059174	6.7e-05	0.000647	0.002339	1.154	0.061639	0.045514	NA	10.884115	0.93	0	365	601	17.494942	0.36588	20.768783125	1.595805163	NA	NA	NA	0.0746372491121292	NA	NA	10.027778	NA	NA	NA	NA	51	51	90	68	61	897	566	NA	NA	NA	NA	0.300817666666667	0.300817666666667
S27ZZZ	33.92723	32.90948	224.666666666667	211.2696225	17.62993525	50.5258708	39.247116	17.5940075	28.62025525	207.4634225	1.27320215	0.014604	0.0572719	1.355e-05	0.00028185	0.00197975	1.4454125	0.032815	0.0166897	NA	0.0938197	0.93	0	365	601	17.494942	0.36588	20.77194240625	1.595805163	NA	NA	NA	0.07414689399302	NA	NA	10.027778	NA	NA	NA	NA	51	51	90	68	61	897	566	NA	NA	NA	NA	0.300817666666667	0.300817666666667
S28DCM	34.2886	32.9934	120	119.738	17.460595	50.32361	39.28412	17.439845	28.698165	208.29	1.089486	0.02745	0.104645	1.2e-05	0.000284	0.001982	1.5845	0.032634	0.014926	NA	0.00556	0.93	0	365	600	16.236588	0.75385	20.957623	0.6118306489	NA	0.0532998889684677	NA	0.107275038957596	35.7913665771484	0.000166651516337879	1.027778	NA	0.000935359043069184	0.0102562690153718	104.050727844238	68	68	76	78	71	663	977	NA	NA	NA	NA	0.107646555555556	0.107646555555556
S28SUR	34.2886	32.9934	5	6.43625	21.30852	54.819272	39.48452	21.307305	27.82645	196.22675	1.755665	0.0108	0.053967	7e-05	0.000683	0.002374	1.15425	0.063507	0.045799	NA	10.573462	0.93	0	365	600	16.236588	0.75385	20.957623	0.6118306489	NA	0.0532998889684677	NA	0.107275038957596	35.7913665771484	0.000166651516337879	1.027778	NA	0.000935359043069184	0.0102562690153718	104.050727844238	68	68	76	78	71	663	977	NA	NA	NA	NA	0.107646555555556	0.107646555555556
S28ZZZ	34.2857842105263	32.9907473684211	236.25	228.088847368421	17.4404821052632	50.3078888421053	39.2322634210526	17.4021684210526	28.6558242105263	206.856555263158	1.90732136842105	0.0142705263157895	0.0548235263157895	1.20526315789474e-05	0.000285684210526316	0.001984	1.44801315789474	0.0337686315789474	0.0161733684210526	NA	0.134658933333333	0.93	0	365	600	16.236588	0.75385	20.9627740789474	0.6118306489	NA	0.0562771723458641	NA	0.106261594907234	35.683942694413	0.000164878619742874	1.027778	NA	0.000963047275466747	0.0102033820003271	102.640437477513	68	68	76	78	71	663	977	NA	NA	NA	NA	0.107646555555556	0.107646555555556
S2ZZZ	39.0564	-10.9808	NA	102.5	14.254	43.755589	36.35005	14.2389	27.2316	NA	NA	0.12315	0.12315	NA	NA	NA	NA	NA	NA	NA	0.017604	0.77	0	365	762	37.96601	1.3404	20.02606075	0.7509626217	NA	0.134939208626747	NA	0.0777167566120625	NA	NA	2.916667	NA	0.00113957852590829	0.0155978319235146	76.2986793518066	31	35	61	49	NA	NA	NA	NA	NA	NA	NA	NA	NA
S30DCM	33.9225523809524	32.8192285714286	70	70.0919505952381	18.525399047619	51.4170390714286	39.2286473809524	18.5127397619048	28.3803929761905	218.812967857143	0.001855	0.0329414285714286	0.118875845238095	6.06428571428571e-05	0.00061472619047619	0.00230995238095238	1.35591369047619	0.052292380952381	0.043579380952381	NA	0.107381476190476	0.01	0	365	595	16.9991950357143	0.279435714285714	20.2437086607143	1.6239738427	NA	0.0867140779626511	269.659	0.156654396050033	43.9098913101923	0.00019100226562668	2.777778	NA	0.000791929875655721	0.0118831929174207	90.3864172526768	44.0595238095238	46.7976190476191	65.3571428571429	66.0952380952381	60.5476190476191	282.583333333333	323.488095238095	0.01	0	0	0.67	0.269235222222222	0.164394697965571
S30SUR	33.9181396226415	32.8859867924528	5	6.37025	20.4425	53.76312	39.42311	20.441465	28.0195	207.61355	0.188705	0.01488	0.06778	7.8e-05	0.000739	0.002431	1.1765	0.063014	0.0543	NA	10.3880563490566	0.01	0	365	595	16.578846009434	0.249833490566038	20.263832983871	1.6239738427	NA	0.079329580455175	255.266	0.164588682353496	37.2583565801945	8.73215787990222e-05	2.777778	NA	0.000623696010871702	0.0124733878677395	93.8129882452623	46.8301886792453	45.8396226415094	72.4056603773585	59.7924528301887	55.7924528301887	281.160377358491	349.311320754717	0	0	0	0.82	0.22101811820331	0.22101811820331
S30ZZZ	33.9214777777778	32.8194518518519	170	179.436048148148	18.078385037037	51.1066006296296	39.3336479259259	18.0473487407407	28.5772633333333	207.170177777778	0.0583818148148148	0.01332	0.0548081111111111	2.0962962962963e-05	0.000343296296296296	0.00204051851851852	1.39793518518519	0.0298592962962963	0.0211461111111111	NA	0.938206260869565	0.01	0	365	595	16.7341463703704	0.2747	20.2412776521739	1.6239738427	NA	0.0861018846432368	NA	0.156273716715751	43.442184024387	0.000186672193329422	2.777778	NA	0.000779466354288161	0.0120372792912854	91.3894938716182	34	29	70	63	59	808	982	NA	NA	NA	NA	0.266428777777778	0.230671833333333
S31DCM	27.145	34.8067	80	79.991875	24.389212	59.275627	40.1658	24.371738	27.439087	185.797375	-0.289659	0.06075	0.184805	9.2e-05	0.000788	0.002481	1.259375	0.05447	0.044171	NA	0.078805	0.29	0	365	632	30.048954	0.6748	25.36950325	1.2692426184	NA	0.110567666590214	NA	0.121615014970303	42.5260429382324	7.96174062998034e-05	1.194444	0.033501	0.00073554739356041	0.0148652526549995	81.9026031494141	49	53	85	87	14	517	139	NA	NA	NA	NA	0.0621203333333333	0.0621203333333333
S31SUR	27.1555686567164	34.8271731343284	5	6.15375	25.0281	59.715263	39.96035	25.0269	27.086225	189.91675	-0.289659	0	0	9.5e-05	0.000808	0.002498	1.054375	0.056839	0.04654	NA	18.9534006268657	0.29	0	365	632	30.3645871343284	0.677813134328358	25.3965740130597	1.2692426184	2.20208	0.107819193334722	343.667	0.119700648668987	42.7581156830289	8.18598972687345e-05	1.194444	0.0334015373134328	0.000740018935609998	0.0144996845802821	83.083102041216	47.5373134328358	53	81.3432835820896	88.4626865671642	47.6417910447761	353.179104477612	154.358208955224	0.014	0.024	0	0.82	0.295742582089552	0.312429885572139
S31ZZZ	27.1466	34.8100956521739	159.411764705882	165.982206521739	23.2594053043478	58.090981	40.2477369565217	23.2254097391304	27.8430511304348	149.886152173913	4.21592130434783	0.00979565217391304	0.037158	6.18695652173913e-05	0.000576521739130435	0.00227178260869565	1.51070652173913	0.0358032608695652	0.0255035217391304	NA	1.66309147826087	0.29	0	365	632	30.1427757391304	0.675158260869565	25.36950325	1.2692426184	NA	0.109721224917018	NA	0.121021830193375	42.5984755806301	8.03173141953859e-05	1.194444	0.0334714347826087	0.000736888047591176	0.0147519650383164	82.2650343853495	48.8260869565217	53	84.5652173913043	87.1739130434783	18	497.521739130435	140.826086956522	NA	NA	NA	NA	0.0940646	0.103786768115942
S32DCM	23.4143391304348	37.2412104347826	80	80.003833	26.12925	61.353928	40.187042	26.11075	26.917092	181.501	0.47262	0.0795	0.225155	0.000126	0.000934	0.002626	1.2725	0.060484	0.051861	NA	0.072673	0.13	0	365	648.095652173913	35.68818	0.33027052173913	25.4919824369565	0.9010257192	NA	0.122090825341318	292.941	0.125138312448626	47.7019478175951	0.000167463726994237	0	0.038209	0.000998049138275825	0.0152014028119004	79.9606370013693	47.5478260869565	97.5652173913043	77.8782608695652	183.486956521739	20.5739130434783	276.191304347826	244.382608695652	0.01	0.025	0	0.85	0.329440444444444	0.329440444444444
S32SUR	23.3642284552846	37.2175878048781	5	6.465	25.811708	60.383532	39.7709	25.81015	26.698217	188.341917	0.279747	0.0024	0.01365	0.000114	0.000851	0.002539	1.11375	0.053638	0.045014	NA	21.629979	0.13	0	365	649	35.68818	0.150750487804878	25.588009	0.9010257192	1.94753	0.119936268776655	278.695	0.122680172324181	46.9087219238281	0.000162701086082961	0	0.038209	0.000984442653134465	0.0154345519840717	80.2985496520996	28.2032520325203	103.390243902439	78.8130081300813	169.390243902439	17.4715447154472	261.325203252033	233.406504065041	0.014	0.018	0	0.87	0.139778944444444	0.147048200542005
S32ZZZ	23.385395	37.2231025	151.4	155.138560475	24.245292975	59.130554175	40.165493275	24.2133316	27.478971875	152.646897975	4.040911675	0.0114775	0.04741675	7.825e-05	0.00060725	0.0023009	1.45544275	0.035263875	0.0266402	NA	1.62449365	0.13	0	365	648.975	35.690558	0.189428	25.5867184	0.9010257192	NA	0.120271608512848	NA	0.123195208236575	47.0377547264099	0.000163680089463014	0	0.0380192	0.000987079621700104	0.015372930187732	80.2407402992249	32.325	100.525	81.05	170.15	31.275	398.225	310.625	NA	NA	NA	NA	0.293314444444444	0.290115496732026
S33DCM	22.1233	38.1983	55	55.1321875	26.885656	60.7970785	39.101581	26.8726	25.8496625	170.5735625	0.8011015	0.07425	0.211431	8.85e-05	0.0006705	0.002354	1.4446875	0.0593925	0.0507685	NA	0.348196	0.03	0	365	654	35.06119	0.19654	26.7233785	0.8494233378	NA	0.239617250859737	NA	0.176031246781349	70.1687622070312	7.21433170838282e-05	0	0.047344	0.000995566020719707	0.0273157125338912	60.9191608428955	23	55	66	81	22	346	239	NA	NA	NA	NA	0.215203	0.215203
S33SUR	21.9808952380952	38.2412095238095	5	6.38375	27.3097	61.002062	38.9435	27.30795	25.59125	183.589125	0.253501	0.0351	0.122897	0.000114	0.000851	0.002533	1.2825	0.085863	0.07724	NA	18.3775278571429	0.03	0	365	654.880952380952	34.8896245714286	0.256890714285714	26.7468986607143	0.8494233378	1.35803	0.228179377459344	311.151	0.177702931953328	64.5959007626488	0.000113134307563693	0	0.0492587857142857	0.000897350129976292	0.0273984249769932	62.245564188276	31.6428571428571	55.7857142857143	37.7142857142857	77.8571428571429	40.0714285714286	194.357142857143	171.428571428571	0	0.053	0	1.15	0.215203	0.215203
S33ZZZ	22.09423	38.207555	156.428571428571	164.8562875	24.2083676	58.66169285	39.8503025	24.1744449	27.2427437	119.0045875	6.7446915	0.01959	0.0664077	4.76e-05	0.0003894	0.0020807	1.7029375	0.0382506	0.0296267	NA	1.5080459	0.03	0	365	654.3	34.59693325	0.204221	26.700201475	0.8494233378	NA	0.237244082614779	NA	0.175938573107123	69.3926752090454	7.34939407266211e-05	0	0.04728425	0.0009725661991979	0.0277527290396392	61.1963031768799	24.1	55.1	62.4	80.6	24.3	326.7	230.4	NA	NA	NA	NA	0.215203	0.215203
S34DCM	18.4394631578947	39.8583561403509	60	60.132625	27.558763	61.240679	38.895025	27.544863	25.47435	175.509	-0.357741	0.0789	0.221943	7.5e-05	0.000569	0.00225	1.42	0.046166	0.037942	NA	0.0771597807017544	0.22	0	365	671.90350877193	34.6438273333333	0.59652	26.8935826644737	2.2902099281	1.36093	NA	471.643	0.330653154078805	NA	NA	9.972222	NA	NA	NA	NA	28	63	22	81	13	244	150	0.27	0.09	0.6	1.35	1.03233333333333	0.994351166666667
S34SUR	18.3975294573643	39.872203875969	5	6.45325	27.635025	60.95672	38.64	27.633513	25.2559	183.84625	-0.64862	0.0678	0.201075	0.000117	0.000851	0.00253	1.35125	0.068212	0.059988	NA	17.794951	0.22	0	365	672	34.51732	0.603082790697674	26.9194335348837	2.2902099281	1.36093	NA	471.643	0.323328003980392	NA	NA	9.972222	NA	NA	NA	NA	27.2093023255814	63.7906976744186	52.046511627907	76.2558139534884	24.8604651162791	210	147.627906976744	0.0221739130434783	0.189130434782609	0.00521739130434783	3.88773913043478	0.971799255208333	0.994351166666667
S34ZZZ	18.405847826087	39.8697782608696	274.354838709677	237.475932065217	24.0644869565217	58.488228673913	39.8272097826087	24.0156581521739	27.2704906956522	105.672614130435	8.16463341304348	0.0232597826086957	0.0736933695652174	5.65434782608696e-05	0.000437391304347826	0.00212891304347826	1.7954347173913	0.0304524782608696	0.0222287826086957	NA	1.62688417391304	0.22	0	365	672	34.5743233043478	0.596880869565217	26.914010875	2.2902099281	NA	NA	NA	0.342324984462364	NA	NA	9.972222	NA	NA	NA	NA	27.9565217391304	63.0434782608696	23.6521739130435	80.7391304347826	13.6521739130435	242.130434782609	149.869565217391	NA	NA	NA	NA	1.02563059803922	0.988191896396396
S36DCM	20.8186018867925	63.5130754716981	18.0471698113208	18.4264509716981	25.2323524339623	55.3891088962264	36.531268	25.2282846226415	24.4293070471698	204.834138264151	1.54406800943396	0.178253066037736	0.394254245283019	0.000291764150943396	0.00198160377358491	0.00364325471698113	1.65225235849057	0.167947405660377	0.161064405660377	NA	2.01284810377358	0.1	0	365	717	48.12818	0.17817	25.88932825	0.647526581	2.76706	0.784783290804557	1428.93	0.256109809819258	229.834456245854	0.000415421760408208	0	0.103872	0.00163812693406143	0.0904321655068757	37.6429922715672	13	17	25	3	13	184	90	0.51	0.51	2.1	1.79	10.3507442972813	10.2897079727463
S36SUR	20.8185558333333	63.5061058333333	5	6.331	25.681369	55.862371	36.525962	25.679969	24.284594	209.807083	1.545287	0.057075	0.176846	0.000299	0.00203	0.003691	1.374375	0.17013	0.163247	NA	16.011789	0.1	0	365	717	48.12818	0.171994333333333	25.88932825	0.647526581	2.69396	0.774844527244568	1428.93	0.255602389574051	224.6708984375	0.000415421760408208	0	0.103872	0.00164224911713973	0.0902624428272247	37.7937622070312	13.8083333333333	17.8083333333333	21.7666666666667	19.975	13	517.033333333333	90	0.05	0.37	0.1	1.2	11.5274440555556	10.1316991111111
S36ZZZ	20.8241027027027	63.5147297297297	209.473684210526	223.235903324324	19.4418016756757	49.0503622702703	36.2349782972973	19.4062267567568	25.8119777837838	64.8094369714286	18.6394624	0.0207648648648649	0.0556623783783784	6.60810810810811e-05	0.000434378378378378	0.00210472972972973	2.3683952972973	0.0316740540540541	0.0254805405405405	NA	0.4685022	0.1	0	365	717	48.12818	0.182157027027027	25.89060540625	0.647526581	NA	0.771521155093167	NA	0.25420659941596	227.356327572384	0.000417498551935235	0	0.103872	0.00163761329541386	0.0904783201781479	37.9034120714342	12.6216216216216	15.972972972973	21.6486486486486	13.5405405405405	13	338.5	87.75	NA	NA	NA	NA	11.6607053236715	9.86155492831541
S37MES	20.8443504672897	63.5861841121495	600.065420560748	600.132238785047	11.9877639065421	40.9442032803738	35.6740538411215	11.9070989439252	27.1313830747664	2.83040943925234	31.317225317757	0.00129028037383178	0.00786041121495327	2.86635514018692e-05	0.000185485981308411	0.00187061682242991	2.69569158878505	0.014779476635514	0.00919199065420561	NA	0	0.0957943925233645	0	365	717.084112149533	50.197826	0.0258228971962617	25.9017651845794	0.6769197094	2.88692	0.726457899418946	1108.97	0.242517347578133	234.11688389288	0.000445349719000014	0	0.090638	0.00277039297708424	0.12527314817237	39.0006924032051	13	17	48.1401869158879	28.9906542056075	13	587	95.3738317757009	0.07	2.91	30.5	54.48	10.4604084693666	10.4695031097265
S38DCM	19.0265981132075	64.529658490566	25.9433962264151	26.2962632075472	25.5887977358491	55.8304543584906	36.5495677735849	25.5828846226415	24.3189025471698	188.678276415094	0.752357773584906	0.191245471698113	0.397520264150943	0.000287471698113208	0.0019937358490566	0.00365477358490566	1.61613679245283	0.115033924528302	0.112260943396226	NA	1.83046876415094	0	0	365	721	52.2916999150943	0.19821	26.9877773231132	0.8612808475	4.24259	0.390646668115877	882.657	0.200243824284594	111.967183562944	0.000235258442633083	0	0.062923179245283	0.00156312965225639	0.0376090223567103	50.4168763430613	NA	45	23	162	53	289	117	0.7	0.42	1.9	1.63	4.60342568055556	4.5306157987988
S38MES	19.0331979591837	64.5650051020408	340.551020408163	341.644723979592	14.8993992857143	44.0799250918367	36.0140022959184	14.8468835714286	26.7878081122449	2.95214693877551	22.2304587755102	0.000459183673469388	0.00302527551020408	9.07040816326531e-05	0.000645918367346939	0.0023229387755102	2.79369132653061	0.0279550714285714	0.0224291632653061	NA	0	0.01	0	365	722	52.179527	0.294482857142857	26.98454575	0.8612808475	4.33027	0.360053483928953	882.657	0.198981428252799	96.0622861044747	0.000216719821764855	0	0.060764	0.00147540698942196	0.0329617476090788	51.8501393454415	16.5	18.5	27.3571428571429	106.142857142857	14.3571428571429	474.571428571429	109.785714285714	0.69	2.64	23.4	38.94	3.47321693650794	4.14207328174603
S38SUR	19.0376558558559	64.5060963963964	5	6.3916	26.313595	56.702698	36.618044	26.312155	24.148331	187.7395	0.632675	0.04824	0.156969	0.000198	0.001391	0.003053	1.331	0.09532	0.092547	NA	22.5639874864865	0	0	365	721	52.2947098828829	0.248955045045045	26.9694257702703	0.8612808475	4.12012	0.397151127591863	917.2045	0.200537488334351	114.952953613556	0.000240084765136016	0	0.0629811171171171	0.00159375075206815	0.0385480235154564	50.1059887172939	17.7	22.027027027027	26.4234234234234	118.486486486486	16.963963963964	625.846846846847	119.432432432432	0.01	0.32	0.1	1.18	5.0117470110011	4.35169422722723
